power(kW),odometer,trip_distance(km),quantity(kWh),city,motor_way,country_roads,consumption(kWh/100km),A/C,park_heating,ecr_deviation,encoded_driving_style,encoded_tire_type
49.0,163604.0,25.5,7.42,True,True,True,11.27,False,0.0,-3.73,0.0,0
49.0,163578.0,14.3,4.0,True,True,True,11.27,False,0.0,-3.73,0.0,0
49.0,163564.0,8.0,1.8,True,False,True,11.27,False,0.0,-3.73,0.0,0
49.0,163556.0,80.2,1.2,True,True,True,11.27,True,0.0,-3.73,0.0,0
49.0,163476.0,50.5,5.98,True,False,True,11.84,False,0.0,-3.16,0.0,0
49.0,163425.0,49.6,5.8,True,False,True,11.69,False,0.0,-3.3100000000000005,0.0,0
49.0,163376.0,47.9,5.51,True,False,True,11.5,False,0.0,-3.5,0.0,0
49.0,163328.0,34.4,3.3,True,True,True,9.59,True,0.0,-5.41,0.0,0
49.0,163293.0,33.1,4.56,True,True,True,13.78,False,0.0,-1.2200000000000006,0.0,0
49.0,163260.0,34.1,3.39,True,True,True,9.94,False,0.0,-5.0600000000000005,0.0,0
49.0,163226.0,42.7,5.91,True,True,True,13.84,False,0.0,-1.16,0.0,0
49.0,163183.0,16.9,2.57,True,False,True,11.83,False,0.0,-3.17,0.0,0
49.0,163166.0,34.4,3.5,True,False,True,11.83,False,0.0,-3.17,0.0,0
49.0,163132.0,48.4,5.57,True,False,True,11.51,False,0.0,-3.49,0.0,0
49.0,163083.0,46.8,5.31,True,False,True,11.35,False,0.0,-3.65,0.0,0
49.0,163036.0,9.8,5.53,True,True,True,10.98,False,0.0,-4.02,0.0,0
49.0,163027.0,86.1,5.0,True,True,True,10.98,False,0.0,-4.02,0.0,0
49.0,162940.0,49.2,5.93,True,False,True,12.05,False,0.0,-2.9499999999999997,0.0,0
49.0,162891.0,55.9,7.59,True,True,False,13.58,False,0.0,-1.42,2.0,0
49.0,162835.0,73.2,8.4,True,True,True,11.48,False,0.0,-3.52,0.0,0
49.0,162762.0,38.2,4.78,True,False,True,12.51,False,0.0,-2.49,0.0,0
49.0,162724.0,47.8,5.67,True,False,True,11.86,False,0.0,-3.140000000000001,0.0,0
49.0,162676.0,47.8,5.72,True,False,True,11.97,False,0.0,-3.03,0.0,0
49.0,162628.0,44.7,8.08,True,True,True,11.6,False,0.0,-3.4000000000000004,0.0,0
49.0,162583.0,68.3,5.03,True,True,True,11.6,False,0.0,-3.4000000000000004,0.0,0
49.0,162515.0,45.9,5.5,True,True,True,12.60933549432739,False,0.0,-2.3906645056726092,0.0,0
49.0,162469.0,34.6,6.042584269662921,True,True,True,12.60933549432739,False,0.0,-2.3906645056726092,0.0,0
49.0,162434.0,49.0,5.66,True,False,True,11.55,False,0.0,-3.4499999999999997,0.0,0
49.0,162385.0,33.4,5.81,True,True,True,11.63,False,0.0,-3.369999999999999,0.0,0
49.0,162352.0,35.8,6.7,True,True,True,11.63,False,0.0,-3.369999999999999,0.0,0
49.0,162316.0,38.9,3.7,True,True,True,11.63,True,0.0,-3.369999999999999,0.0,0
49.0,162277.0,61.8,5.5,True,True,True,11.63,True,0.0,-3.369999999999999,0.0,0
49.0,162216.0,40.9,2.8,True,False,True,11.63,True,0.0,-3.369999999999999,0.0,0
49.0,162175.0,46.8,5.95,True,False,True,11.56,False,0.0,-3.4399999999999995,0.0,0
49.0,162128.0,56.7,9.3,True,True,True,11.56,False,0.0,-3.4399999999999995,0.0,0
49.0,162071.0,57.1,3.31,True,False,True,11.56,False,0.0,-3.4399999999999995,0.0,0
49.0,162014.0,49.2,5.96,True,False,True,12.11,False,0.0,-2.890000000000001,0.0,0
49.0,161965.0,23.2,6.8,True,False,True,11.12,False,0.0,-3.880000000000001,0.0,0
49.0,161941.0,74.0,4.01,True,True,True,11.12,False,0.0,-3.880000000000001,0.0,0
49.0,161867.0,27.8,8.0,True,True,True,11.44,False,0.0,-3.5600000000000005,0.0,0
49.0,161839.0,81.5,4.5,True,True,True,11.44,False,0.0,-3.5600000000000005,0.0,0
49.0,161758.0,70.0,8.16,True,True,True,12.07,False,0.0,-2.93,0.0,0
49.0,161688.0,30.8,4.01,True,True,True,12.07,False,0.0,-2.93,0.0,0
49.0,161657.0,46.3,8.69,True,True,True,11.76,False,0.0,-3.24,0.0,0
49.0,161611.0,60.8,3.9,True,True,True,11.76,False,0.0,-3.24,0.0,0
49.0,161550.0,82.1,9.13,True,True,True,11.12,False,0.0,-3.880000000000001,0.0,0
49.0,161468.0,24.5,6.54,True,True,True,11.24,False,0.0,-3.76,0.0,0
49.0,161443.0,60.4,3.0,True,True,True,11.24,False,0.0,-3.76,0.0,0
49.0,161383.0,56.6,8.48,True,True,True,11.3,False,0.0,-3.6999999999999993,0.0,0
49.0,161326.0,32.6,1.6,True,True,True,11.3,False,0.0,-3.6999999999999993,0.0,0
49.0,161294.0,43.4,6.56,True,True,True,11.74,False,0.0,-3.26,0.0,0
49.0,161250.0,83.2,8.3,True,True,True,11.74,False,0.0,-3.26,0.0,0
49.0,161167.0,48.4,8.24,True,False,True,11.74,False,0.0,-3.26,0.0,0
49.0,161117.0,63.7,2.85,False,True,False,11.74,False,0.0,-3.26,0.0,0
49.0,161054.0,49.9,5.72,True,True,True,11.74,False,0.0,-3.26,0.0,0
49.0,161004.0,15.7,2.95,True,False,True,11.74,False,0.0,-3.26,0.0,0
49.0,160988.0,48.9,3.79,False,True,True,11.74,False,0.0,-3.26,0.0,0
49.0,160939.0,62.1,4.6,False,True,True,11.74,True,0.0,-3.26,0.0,0
49.0,160877.0,38.2,7.75,False,True,True,11.15,False,0.0,-3.85,0.0,0
49.0,160839.0,24.0,6.5,False,True,True,11.15,False,0.0,-3.85,0.0,0
49.0,160815.0,47.2,2.3,False,True,True,11.15,True,0.0,-3.85,0.0,0
49.0,160768.0,48.1,5.0,False,True,False,11.15,True,0.0,-3.85,0.0,0
49.0,160720.0,70.7,3.9,True,True,True,11.15,False,0.0,-3.85,0.0,0
49.0,160649.0,34.1,4.1,True,False,True,12.02,False,0.0,-2.9800000000000004,0.0,0
49.0,160615.0,48.9,5.71,True,False,True,11.68,False,0.0,-3.3200000000000003,0.0,0
49.0,160566.0,46.7,5.44,True,False,True,11.65,False,0.0,-3.35,0.0,0
49.0,160519.0,47.7,6.67,True,False,True,12.53,False,0.0,-2.4700000000000006,0.0,0
49.0,160471.0,17.0,4.66,True,False,True,12.53,False,0.0,-2.4700000000000006,0.0,0
49.0,160454.0,56.8,3.9,True,True,False,12.53,False,0.0,-2.4700000000000006,2.0,0
49.0,160397.0,66.0,7.8,True,True,False,11.82,False,0.0,-3.18,2.0,0
49.0,160331.0,23.4,3.0,True,False,True,12.82,False,0.0,-2.18,0.0,0
49.0,160308.0,41.0,5.26,True,False,True,12.83,False,0.0,-2.17,0.0,0
49.0,160267.0,49.5,6.1,True,False,True,12.32,False,0.0,-2.68,0.0,0
49.0,160217.0,23.1,3.3,True,False,True,14.29,False,0.0,-0.7100000000000009,0.0,0
49.0,160194.0,20.9,6.042584269662921,True,False,True,12.60933549432739,False,0.0,-2.3906645056726092,0.0,0
49.0,160173.0,49.6,6.5,True,False,True,13.1,True,0.0,-1.9000000000000004,0.0,0
49.0,160124.0,48.1,5.94,True,False,True,12.35,False,0.0,-2.6500000000000004,0.0,0
49.0,160075.0,48.0,6.17,True,False,True,12.85,False,0.0,-2.1500000000000004,0.0,0
49.0,160027.0,82.9,6.042584269662921,True,True,True,12.60933549432739,False,0.0,-2.3906645056726092,0.0,0
49.0,159944.0,46.9,5.28,True,False,True,11.26,False,0.0,-3.74,0.0,0
49.0,159898.0,54.4,6.39,True,False,True,11.75,False,0.0,-3.25,0.0,0
49.0,159843.0,49.0,5.55,True,False,True,11.33,False,0.0,-3.67,0.0,0
49.0,159794.0,49.4,5.92,True,False,True,11.98,False,0.0,-3.02,0.0,0
49.0,159745.0,54.5,6.44,True,False,True,11.82,False,0.0,-3.18,0.0,0
49.0,159593.0,61.0,10.54,True,True,True,11.71,True,0.0,-3.289999999999999,0.0,0
49.0,159532.0,68.3,4.6,True,True,True,11.71,True,0.0,-3.289999999999999,0.0,0
49.0,159463.0,47.6,5.34,True,False,True,11.22,False,0.0,-3.78,0.0,0
49.0,159416.0,51.9,5.86,True,False,True,11.29,False,0.0,-3.710000000000001,0.0,0
49.0,159364.0,30.0,8.13,False,True,True,10.54,True,0.0,-4.460000000000001,0.0,0
49.0,159334.0,45.3,3.89,False,True,False,10.54,True,0.0,-4.460000000000001,0.0,0
49.0,159288.0,51.0,6.06,False,True,False,10.54,True,0.0,-4.460000000000001,0.0,0
49.0,159237.0,23.3,3.94,False,True,False,10.54,True,0.0,-4.460000000000001,0.0,0
49.0,159214.0,62.2,4.43,False,True,False,10.54,True,0.0,-4.460000000000001,0.0,0
49.0,159152.0,63.7,5.12,False,True,False,10.54,True,0.0,-4.460000000000001,0.0,0
49.0,159088.0,15.9,3.42,False,True,False,10.54,False,0.0,-4.460000000000001,0.0,0
49.0,159072.0,52.1,4.99,False,True,False,10.54,False,0.0,-4.460000000000001,0.0,0
49.0,159020.0,40.7,5.21,False,True,False,10.54,True,0.0,-4.460000000000001,0.0,0
49.0,158979.0,63.5,5.29,False,True,False,10.54,True,0.0,-4.460000000000001,0.0,0
49.0,158916.0,37.3,5.24,False,True,False,10.54,True,0.0,-4.460000000000001,0.0,0
49.0,158879.0,57.8,4.73,False,True,False,10.54,True,0.0,-4.460000000000001,0.0,0
49.0,158821.0,22.4,2.99,False,True,False,10.54,True,0.0,-4.460000000000001,0.0,0
49.0,158798.0,48.9,4.15,True,True,True,10.54,False,0.0,-4.460000000000001,0.0,0
49.0,158749.0,79.3,5.46,True,False,True,10.54,False,0.0,-4.460000000000001,0.0,0
49.0,158670.0,72.7,9.1,True,False,True,12.52,False,0.0,-2.4800000000000004,0.0,0
49.0,158597.0,79.5,10.0,True,False,True,12.58,False,0.0,-2.42,0.0,0
49.0,158518.0,42.8,5.1,True,False,True,11.92,False,0.0,-3.08,0.0,0
49.0,158475.0,17.8,6.8,True,False,True,11.02,False,0.0,-3.98,0.0,0
49.0,158457.0,46.6,4.6,True,False,True,11.02,False,0.0,-3.98,0.0,0
49.0,158411.0,17.5,4.75,False,False,True,11.02,False,0.0,-3.98,0.0,0
49.0,158393.0,28.7,0.9,False,False,True,11.02,False,0.0,-3.98,0.0,0
49.0,158364.0,71.3,3.0,False,False,True,11.02,False,0.0,-3.98,0.0,0
49.0,158293.0,18.6,8.1,False,False,True,11.49,False,0.0,-3.51,0.0,0
49.0,158274.0,49.0,5.72,True,False,True,11.49,False,0.0,-3.51,0.0,0
49.0,158225.0,31.6,3.97,False,True,False,11.49,True,0.0,-3.51,0.0,0
49.0,158193.0,41.5,4.68,False,True,False,11.49,True,0.0,-3.51,0.0,0
49.0,158152.0,75.8,6.02,True,True,True,11.49,True,0.0,-3.51,0.0,0
49.0,158076.0,52.8,7.01,False,True,False,11.49,True,0.0,-3.51,0.0,0
49.0,158023.0,61.8,5.75,False,True,False,11.49,True,0.0,-3.51,0.0,0
49.0,157962.0,75.1,6.24,False,True,False,11.49,True,0.0,-3.51,0.0,0
49.0,157886.0,43.5,6.41,False,True,False,11.49,True,0.0,-3.51,0.0,0
49.0,157843.0,42.6,2.65,False,True,True,11.49,True,0.0,-3.51,2.0,0
49.0,157800.0,55.7,6.14,True,False,True,11.02,False,0.0,-3.98,0.0,0
49.0,157745.0,75.9,8.61,True,True,True,11.34,True,0.0,-3.66,0.0,0
49.0,157669.0,52.1,8.85,False,True,True,11.04,True,0.0,-3.960000000000001,0.0,0
49.0,157617.0,60.7,3.6,False,False,True,11.04,False,0.0,-3.960000000000001,0.0,0
49.0,157556.0,44.9,7.2,False,False,True,11.55,False,0.0,-3.4499999999999997,0.0,0
49.0,157511.0,44.7,5.27,False,True,False,11.55,False,0.0,-3.4499999999999997,0.0,0
49.0,157467.0,26.8,0.97,False,True,True,11.55,False,0.0,-3.4499999999999997,0.0,0
49.0,157439.0,49.8,5.85,True,False,True,11.75,False,0.0,-3.25,0.0,0
49.0,157390.0,49.4,5.62,True,False,True,11.38,False,0.0,-3.619999999999999,0.0,0
49.0,157340.0,59.9,7.61,True,False,True,11.17,False,0.0,-3.83,0.0,0
49.0,157280.0,48.7,4.52,True,False,True,11.17,False,0.0,-3.83,0.0,0
49.0,157231.0,62.6,7.07,True,True,True,11.29,False,0.0,-3.710000000000001,0.0,0
49.0,157169.0,28.4,6.95,True,True,True,11.3,False,0.0,-3.6999999999999993,0.0,0
49.0,157140.0,72.0,4.4,True,True,True,11.3,False,0.0,-3.6999999999999993,0.0,0
49.0,157068.0,62.1,7.8,True,False,True,12.56,False,0.0,-2.4399999999999995,0.0,0
49.0,157006.0,48.3,6.02,True,False,True,11.56,False,0.0,-3.4399999999999995,0.0,0
49.0,156958.0,46.3,5.59,True,False,True,11.56,False,0.0,-3.4399999999999995,0.0,0
49.0,156911.0,52.8,5.43,True,False,True,11.56,False,0.0,-3.4399999999999995,0.0,0
49.0,156858.0,20.6,7.14,True,False,True,11.07,False,0.0,-3.93,0.0,0
49.0,156838.0,62.9,2.1,True,False,True,11.07,False,0.0,-3.93,0.0,0
49.0,156775.0,79.0,9.31,True,True,True,11.78,False,0.0,-3.2200000000000006,0.0,0
49.0,156696.0,48.8,6.1,True,False,True,12.5,False,0.0,-2.5,0.0,0
49.0,156647.0,50.5,8.3,False,True,True,11.4,False,0.0,-3.6,0.0,0
49.0,156597.0,69.1,8.58,True,False,True,11.4,False,0.0,-3.6,0.0,0
49.0,156527.0,61.0,3.7,True,False,True,11.4,False,0.0,-3.6,0.0,0
49.0,156466.0,47.7,5.27,True,False,True,11.05,False,0.0,-3.9499999999999993,0.0,0
49.0,156419.0,82.7,8.88,True,False,True,10.74,False,0.0,-4.26,0.0,0
49.0,156336.0,17.7,2.4,True,False,True,13.56,False,0.0,-1.4399999999999995,2.0,0
49.0,156318.0,19.8,3.03,True,False,True,12.24,False,0.0,-2.76,0.0,0
49.0,156298.0,35.2,3.7,True,False,True,12.24,False,0.0,-2.76,0.0,0
49.0,156263.0,48.2,6.25,True,False,True,12.97,False,0.0,-2.03,0.0,0
49.0,156215.0,55.0,6.042584269662921,True,False,True,12.60933549432739,False,0.0,-2.3906645056726092,0.0,0
49.0,156160.0,22.1,5.67,True,False,True,12.23,False,0.0,-2.77,0.0,0
49.0,156138.0,17.3,2.47,False,True,True,12.23,False,0.0,-2.77,0.0,0
49.0,156120.0,24.0,2.7,True,True,True,12.23,False,0.0,-2.77,0.0,0
49.0,156096.0,14.8,3.81,True,True,True,12.23,False,0.0,-2.77,2.0,0
49.0,156082.0,54.7,1.6,True,True,True,12.23,False,0.0,-2.77,2.0,0
49.0,156027.0,52.1,9.35,False,True,True,11.21,False,0.0,-3.789999999999999,0.0,0
49.0,155975.0,58.5,3.05,False,False,True,11.21,False,0.0,-3.789999999999999,0.0,0
49.0,155916.0,44.5,7.7,False,False,True,11.88,False,0.0,-3.119999999999999,0.0,0
49.0,155872.0,43.4,5.0,False,True,False,11.88,False,0.0,-3.119999999999999,0.0,0
49.0,155828.0,28.1,1.08,False,True,True,11.88,False,0.0,-3.119999999999999,0.0,0
49.0,155800.0,18.3,5.1,True,False,True,11.52,False,0.0,-3.4800000000000004,0.0,0
49.0,155782.0,50.3,2.8,True,False,True,11.52,False,0.0,-3.4800000000000004,0.0,0
49.0,155732.0,49.1,6.25,True,False,True,11.75,False,0.0,-3.25,0.0,0
49.0,155681.0,59.0,0.1,False,True,True,11.75,False,0.0,-3.25,0.0,0
49.0,155622.0,34.5,2.53,True,False,True,11.75,False,0.0,-3.25,0.0,0
49.0,155588.0,52.8,5.75,True,False,True,10.89,False,0.0,-4.109999999999999,0.0,0
49.0,155534.0,53.0,1.57,True,False,True,11.38,False,0.0,-3.619999999999999,0.0,0
49.0,155481.0,39.4,8.23,True,True,True,10.81,False,0.0,-4.19,0.0,0
49.0,155441.0,58.0,2.3,True,True,True,10.81,False,0.0,-4.19,0.0,0
49.0,155383.0,53.1,6.05,True,False,True,11.39,False,0.0,-3.61,0.0,0
49.0,155330.0,48.9,5.35,True,False,True,10.94,False,0.0,-4.0600000000000005,0.0,0
49.0,155281.0,48.8,5.64,True,False,True,11.56,False,0.0,-3.4399999999999995,0.0,0
49.0,155232.0,47.2,7.73,True,False,True,10.85,False,0.0,-4.15,0.0,0
49.0,155185.0,52.5,6.7,True,False,True,10.85,False,0.0,-4.15,0.0,0
49.0,155133.0,30.5,4.48,False,True,True,10.85,False,0.0,-4.15,0.0,0
49.0,155102.0,45.4,3.3,False,True,False,10.85,False,0.0,-4.15,0.0,0
49.0,155057.0,51.0,5.66,False,True,False,10.85,False,0.0,-4.15,0.0,0
49.0,155006.0,23.3,3.1,False,False,True,10.85,False,0.0,-4.15,0.0,0
49.0,154982.0,57.9,4.75,True,True,True,10.85,False,0.0,-4.15,0.0,0
49.0,154925.0,65.1,5.55,True,True,True,10.85,False,0.0,-4.15,0.0,0
49.0,154859.0,40.8,5.02,False,True,False,10.85,False,0.0,-4.15,0.0,0
49.0,154819.0,60.6,5.16,False,True,True,10.85,False,0.0,-4.15,0.0,0
49.0,154758.0,33.9,4.43,True,False,True,13.07,False,0.0,-1.93,0.0,0
49.0,154724.0,23.1,8.7,False,False,True,12.73,False,0.0,-2.27,0.0,0
49.0,154701.0,58.6,1.7,False,False,True,12.73,False,0.0,-2.27,0.0,0
49.0,154642.0,15.9,7.58,True,True,True,12.73,False,0.0,-2.27,0.0,0
49.0,154626.0,48.6,4.0,False,True,False,12.73,False,0.0,-2.27,0.0,0
49.0,154578.0,8.6,5.59,False,False,True,12.73,False,0.0,-2.27,0.0,0
49.0,154569.0,68.1,0.92,False,False,True,12.73,False,0.0,-2.27,0.0,0
49.0,154501.0,6.9,4.1,True,False,False,12.73,False,0.0,-2.27,0.0,0
49.0,154494.0,5.5,6.81,True,False,False,12.73,False,0.0,-2.27,0.0,0
49.0,154489.0,65.7,1.0,True,False,True,12.73,False,0.0,-2.27,0.0,0
49.0,154423.0,37.5,4.78,True,False,True,12.73,True,0.0,-2.27,0.0,0
49.0,154386.0,61.4,6.35,True,True,True,12.73,True,0.0,-2.27,0.0,0
49.0,154252.0,53.4,6.042584269662921,True,False,True,12.60933549432739,False,0.0,-2.3906645056726092,0.0,0
49.0,154199.0,49.8,5.9,True,False,True,11.85,False,0.0,-3.1500000000000004,0.0,0
49.0,154149.0,53.0,6.042584269662921,True,False,True,12.60933549432739,False,0.0,-2.3906645056726092,0.0,0
49.0,154096.0,47.7,8.2,False,True,True,10.35,False,0.0,-4.65,0.0,0
49.0,154048.0,64.1,3.37,False,True,False,10.35,False,0.0,-4.65,0.0,0
49.0,153984.0,30.4,8.1,False,True,False,11.52,False,0.0,-3.4800000000000004,0.0,0
49.0,153954.0,44.5,3.35,False,True,False,11.52,False,0.0,-3.4800000000000004,0.0,0
49.0,153909.0,38.6,1.62,True,True,True,11.52,False,0.0,-3.4800000000000004,0.0,0
49.0,153871.0,17.0,3.12,True,False,True,13.45,False,0.0,-1.5500000000000007,0.0,1
49.0,153854.0,35.2,3.9,True,False,True,13.45,False,0.0,-1.5500000000000007,0.0,1
49.0,153818.0,48.7,6.64,True,False,True,13.63,False,0.0,-1.3699999999999992,0.0,1
49.0,153770.0,50.4,6.56,True,False,True,13.02,False,0.0,-1.9800000000000004,0.0,1
49.0,153719.0,20.7,3.22,True,False,True,12.17,False,0.0,-2.83,0.0,1
49.0,153698.0,34.5,3.5,True,False,True,12.17,False,0.0,-2.83,0.0,1
49.0,153664.0,59.8,6.042584269662921,False,True,True,12.60933549432739,False,0.0,-2.3906645056726092,0.0,1
49.0,153604.0,37.4,7.0,False,True,True,15.17,False,0.0,0.1699999999999999,0.0,1
49.0,153567.0,47.5,5.88,True,True,True,15.17,False,0.0,0.1699999999999999,2.0,1
49.0,153519.0,15.2,7.36,True,False,True,11.86,False,0.0,-3.140000000000001,0.0,1
49.0,153504.0,82.3,4.2,True,True,True,11.86,False,0.0,-3.140000000000001,0.0,1
49.0,153422.0,54.8,9.45,False,True,True,12.78,False,0.0,-2.2200000000000006,0.0,1
49.0,153367.0,35.2,2.05,False,True,True,12.78,False,0.0,-2.2200000000000006,0.0,1
49.0,153331.0,40.7,8.4,False,False,True,14.5,False,0.0,-0.5,0.0,1
49.0,153291.0,46.2,4.2,False,True,True,14.5,False,0.0,-0.5,0.0,1
49.0,153245.0,51.2,7.31,True,False,True,14.28,False,0.0,-0.7200000000000006,0.0,1
49.0,153193.0,53.9,7.16,True,False,True,13.28,False,0.0,-1.7200000000000006,0.0,1
49.0,153139.0,48.8,6.73,True,False,True,13.79,False,0.0,-1.2100000000000009,0.0,1
49.0,153091.0,56.2,6.042584269662921,True,False,True,12.60933549432739,False,0.0,-2.3906645056726092,0.0,1
49.0,153034.0,20.0,3.68,True,False,True,14.28,False,0.0,-0.7200000000000006,0.0,1
49.0,153014.0,35.2,4.2,True,False,True,14.28,False,0.0,-0.7200000000000006,0.0,1
49.0,152979.0,49.8,7.36,True,False,True,14.78,False,0.0,-0.2200000000000006,0.0,1
49.0,152929.0,48.2,7.13,True,False,True,14.79,False,0.0,-0.2100000000000008,0.0,1
49.0,152881.0,47.3,8.43,True,False,True,14.36,False,0.0,-0.6400000000000006,0.0,1
49.0,152834.0,48.8,5.37,True,False,True,14.36,False,0.0,-0.6400000000000006,0.0,1
49.0,152785.0,21.2,8.94,True,True,True,13.95,False,0.0,-1.0500000000000007,0.0,1
49.0,152764.0,16.4,2.3,True,False,True,13.95,False,0.0,-1.0500000000000007,0.0,1
49.0,152747.0,30.9,2.5,True,True,True,13.95,False,0.0,-1.0500000000000007,0.0,1
49.0,152716.0,57.4,3.82,True,False,True,13.95,False,0.0,-1.0500000000000007,0.0,1
49.0,152659.0,18.0,2.74,True,False,True,15.22,False,0.0,0.2200000000000006,0.0,1
49.0,152641.0,60.9,8.41,True,False,True,13.81,False,0.0,-1.1899999999999995,0.0,1
49.0,152580.0,48.2,6.98,True,False,True,14.48,False,0.0,-0.5199999999999996,0.0,1
49.0,152532.0,49.7,10.1,True,False,True,13.74,False,0.0,-1.2599999999999998,0.0,1
49.0,152482.0,60.9,5.5,True,False,True,13.74,False,0.0,-1.2599999999999998,0.0,1
49.0,152421.0,17.8,2.5,True,False,True,13.74,False,0.0,-1.2599999999999998,0.0,1
49.0,152403.0,36.1,4.5,True,False,True,13.74,False,0.0,-1.2599999999999998,0.0,1
49.0,152367.0,54.1,7.8,True,False,True,14.42,False,0.0,-0.5800000000000001,0.0,1
49.0,152313.0,47.4,6.5,True,False,True,13.71,False,0.0,-1.2899999999999991,0.0,1
49.0,152265.0,48.2,6.88,True,False,True,14.27,False,0.0,-0.7300000000000004,0.0,1
49.0,152217.0,50.3,7.0,True,False,True,13.92,False,0.0,-1.08,0.0,1
49.0,152166.0,74.9,1.6,True,True,True,14.02,False,0.0,-0.9800000000000004,0.0,1
49.0,152091.0,21.1,3.3,True,False,True,14.02,False,0.0,-0.9800000000000004,0.0,1
49.0,152070.0,52.4,7.8,True,False,True,14.89,False,0.0,-0.1099999999999994,0.0,1
49.0,152017.0,51.0,8.0,True,False,True,15.69,False,0.0,0.6899999999999995,0.0,1
49.0,151966.0,47.6,6.042584269662921,True,False,True,12.60933549432739,False,0.0,-2.3906645056726092,0.0,1
49.0,151918.0,49.7,6.042584269662921,True,False,True,12.60933549432739,False,0.0,-2.3906645056726092,0.0,1
49.0,151869.0,48.7,7.8,True,False,True,16.02,False,0.0,1.0199999999999996,0.0,1
49.0,151820.0,23.7,10.5,True,True,True,14.88,False,0.0,-0.1199999999999992,0.0,1
49.0,151796.0,63.1,2.42,True,True,True,14.88,False,0.0,-0.1199999999999992,0.0,1
49.0,151733.0,54.3,7.9,True,False,True,14.55,False,0.0,-0.4499999999999993,0.0,1
49.0,151679.0,48.0,7.1,True,False,True,14.79,False,0.0,-0.2100000000000008,0.0,1
49.0,151631.0,50.2,7.4,True,False,True,14.74,False,0.0,-0.2599999999999998,0.0,1
49.0,151581.0,52.7,7.7,True,False,True,14.61,False,0.0,-0.3900000000000005,0.0,1
49.0,151528.0,50.4,7.1,True,False,True,14.09,False,0.0,-0.91,0.0,1
49.0,151477.0,17.6,3.4,True,False,True,14.95,False,0.0,-0.0500000000000007,0.0,1
49.0,151460.0,47.0,6.26,True,False,True,14.95,False,0.0,-0.0500000000000007,0.0,1
49.0,151413.0,51.0,7.8,True,False,True,15.29,False,0.0,0.2899999999999991,0.0,1
49.0,151362.0,50.9,7.7,True,False,True,15.13,False,0.0,0.1300000000000007,0.0,1
49.0,151311.0,50.3,6.042584269662921,True,False,True,12.60933549432739,False,0.0,-2.3906645056726092,0.0,1
49.0,151260.0,51.0,7.3,True,False,True,14.31,False,0.0,-0.6899999999999995,0.0,1
49.0,151209.0,49.8,6.9,True,False,True,13.86,False,0.0,-1.1400000000000006,0.0,1
49.0,151159.0,64.7,10.4,True,True,True,16.07,False,0.0,1.0700000000000005,0.0,1
49.0,151095.0,51.4,7.8,True,False,True,15.18,False,0.0,0.1799999999999997,0.0,1
49.0,150990.0,48.8,7.7,True,False,True,15.78,False,0.0,0.7799999999999994,0.0,1
49.0,150941.0,53.0,7.7,True,False,True,14.53,False,0.0,-0.4700000000000006,0.0,1
49.0,150888.0,52.8,8.1,True,False,True,15.34,False,0.0,0.3399999999999998,0.0,1
49.0,150778.0,52.0,7.8,True,False,True,15.0,False,0.0,0.0,0.0,1
49.0,150726.0,49.3,7.3,True,False,True,14.81,False,0.0,-0.1899999999999995,0.0,1
49.0,150677.0,49.5,7.2,True,False,True,14.55,False,0.0,-0.4499999999999993,0.0,1
49.0,150572.0,49.7,7.0,True,False,True,14.08,False,0.0,-0.92,0.0,1
49.0,150523.0,32.8,4.7,True,False,True,14.33,False,0.0,-0.6699999999999999,0.0,1
49.0,150459.0,54.6,7.5,True,False,True,13.74,False,0.0,-1.2599999999999998,0.0,1
49.0,150404.0,51.1,7.11,True,False,True,13.91,False,0.0,-1.09,0.0,1
49.0,150353.0,51.0,7.1,True,False,True,13.92,False,0.0,-1.08,0.0,1
49.0,150302.0,53.1,6.042584269662921,True,False,True,12.60933549432739,False,0.0,-2.3906645056726092,0.0,1
49.0,150188.0,49.7,6.99,True,False,True,16.19,False,0.0,1.1900000000000013,0.0,1
49.0,150139.0,49.4,7.0,True,False,True,14.17,False,0.0,-0.8300000000000001,0.0,1
49.0,150089.0,53.0,7.83,True,False,True,14.77,False,0.0,-0.2300000000000004,0.0,1
49.0,150036.0,49.9,7.82,True,False,True,13.54,False,0.0,-1.4600000000000009,0.0,1
49.0,149987.0,49.6,5.65,True,False,True,13.54,False,0.0,-1.4600000000000009,0.0,1
49.0,149937.0,36.7,6.042584269662921,True,False,True,12.60933549432739,False,0.0,-2.3906645056726092,0.0,1
49.0,149900.0,54.6,10.98,True,True,True,13.34,False,0.0,-1.66,0.0,1
49.0,149846.0,42.7,2.0,True,False,True,13.34,False,0.0,-1.66,0.0,1
49.0,149803.0,52.3,7.33,True,False,True,14.02,False,0.0,-0.9800000000000004,0.0,1
49.0,149750.0,49.5,7.03,True,False,True,14.2,False,0.0,-0.8000000000000007,0.0,1
49.0,149643.0,51.9,7.4,True,False,True,14.26,False,0.0,-0.7400000000000002,0.0,1
49.0,149591.0,53.3,7.09,True,False,True,13.3,False,0.0,-1.6999999999999993,0.0,1
49.0,149538.0,28.8,6.042584269662921,False,True,True,12.60933549432739,False,0.0,-2.3906645056726092,0.0,1
49.0,149509.0,12.3,2.7,False,True,True,12.60933549432739,False,0.0,-2.3906645056726092,0.0,1
49.0,149496.0,47.8,1.72,True,True,True,12.60933549432739,False,0.0,-2.3906645056726092,0.0,1
